lat,lon,ele,time,cum_dist,cum_up,cum_down,cum_time
24.397186242638405,121.30799498173468,1891.3383614961056,2024-01-19 22:22:15+00:00,0.0,0.0,0.0,0 days 00:00:00
24.39775364894852,121.30776018084264,1888.3484658915024,2024-01-19 22:23:22+00:00,67.50020519891325,0.0,2.9898956046031344,0 days 00:01:07
24.398202707609283,121.30790798016666,1886.3202350627787,2024-01-19 22:24:06+00:00,119.68673126227665,0.0,5.01812643332687,0 days 00:01:51
24.39821014061564,121.30791209362388,1886.1960309058345,2024-01-19 22:24:07+00:00,120.6133185449094,0.0,5.142330590271058,0 days 00:01:52
24.399243024122278,121.30833787408946,1911.4106511061727,2024-01-19 22:25:47+00:00,243.4292218241756,25.21462020033823,5.142330590271058,0 days 00:03:32
24.3992949420815,121.30826214206984,1909.1261948654983,2024-01-19 22:25:57+00:00,253.0389833206196,25.21462020033823,7.4267868309455025,0 days 00:03:42
24.3992947710118,121.308247704211,1908.5752648210575,2024-01-19 22:25:58+00:00,254.50278659160963,25.21462020033823,7.97771687538625,0 days 00:03:43
24.399412196104706,121.3080362251646,1909.211903056785,2024-01-19 22:26:17+00:00,279.61282262291695,25.85125843606579,7.97771687538625,0 days 00:04:02
24.400176333681184,121.30747734381478,1919.1731929765992,2024-01-19 22:27:48+00:00,381.81837837529804,35.812548355879926,7.97771687538625,0 days 00:05:33
24.40018468798764,121.30747467717254,1919.475487150333,2024-01-19 22:27:49+00:00,382.7868743645368,36.114842529613725,7.97771687538625,0 days 00:05:34
24.40066139864525,121.3073047405248,1924.2611066138395,2024-01-19 22:28:38+00:00,438.58064191114914,40.90046199312019,7.97771687538625,0 days 00:06:23
24.40118933612681,121.30696951633564,1931.5003859606636,2024-01-19 22:29:39+00:00,506.46890875829405,48.139741339944294,7.97771687538625,0 days 00:07:24
24.401202590119595,121.30696516060176,1932.0333497553263,2024-01-19 22:29:40+00:00,508.00900275910084,48.672705134606986,7.97771687538625,0 days 00:07:25
24.40202476734712,121.30691370053114,1946.923563753145,2024-01-19 22:31:09+00:00,599.6823277253051,63.56291913242558,7.97771687538625,0 days 00:08:54
24.40220030813768,121.30698382667175,1948.070909567106,2024-01-19 22:31:30+00:00,620.4764988039958,64.71026494638659,7.97771687538625,0 days 00:09:15
24.40220896322552,121.30698807585196,1947.949829308864,2024-01-19 22:31:31+00:00,621.5318939147342,64.71026494638659,8.098797133628068,0 days 00:09:16
24.403117115764918,121.30720597739708,1957.605434082512,2024-01-19 22:33:20+00:00,725.0126547377076,74.36586972003442,8.098797133628068,0 days 00:11:05
24.4031186691366,121.30721069281933,1957.519515110779,2024-01-19 22:33:21+00:00,725.520994868138,74.36586972003442,8.184716105361076,0 days 00:11:06
24.403023983941107,121.30706100737711,1954.6382313580225,2024-01-19 22:33:42+00:00,743.9969151288111,74.36586972003442,11.065999858117493,0 days 00:11:27
24.40308257132902,121.30716499941389,1955.1175484284,2024-01-19 22:34:02+00:00,756.3934192394314,74.84518679041184,11.065999858117493,0 days 00:11:47
24.404115736942003,121.30732228479918,1970.2379944618224,2024-01-19 22:36:02+00:00,872.5054045830227,89.96563282383431,11.065999858117493,0 days 00:13:47
24.40412666382656,121.30732631712196,1970.4601343267632,2024-01-19 22:36:03+00:00,873.7886338397473,90.18777268877511,11.065999858117493,0 days 00:13:48
24.40521968732981,121.30760439724752,1983.0906306791487,2024-01-19 22:37:53+00:00,998.6868790693113,102.81826904116065,11.065999858117493,0 days 00:15:38
24.405227732204235,121.30761175838366,1983.549441652164,2024-01-19 22:37:54+00:00,999.8525830234719,103.27708001417591,11.065999858117493,0 days 00:15:39
24.405226312756604,121.30788437642354,1973.2715770781456,2024-01-19 22:38:24+00:00,1027.4891731255407,103.27708001417591,21.343864432135888,0 days 00:16:09
24.405394772956484,121.3080723130777,1969.5923988619008,2024-01-19 22:38:53+00:00,1054.2219672634778,103.27708001417591,25.023042648380624,0 days 00:16:38
24.405462020174863,121.30856710864204,1956.191402574574,2024-01-19 22:39:43+00:00,1104.9363965160057,103.27708001417591,38.42403893570736,0 days 00:17:28
24.4054733401484,121.30857998098108,1956.0236737504647,2024-01-19 22:39:44+00:00,1106.75043415069,103.27708001417591,38.591767759816776,0 days 00:17:29
24.405613661516742,121.30879356643597,1957.4111549436643,2024-01-19 22:40:05+00:00,1133.448774678591,104.66456120737553,38.591767759816776,0 days 00:17:50
24.40594099412943,121.30869434858428,1961.2629038560283,2024-01-19 22:41:34+00:00,1171.2500886730857,108.5163101197395,38.591767759816776,0 days 00:19:19
24.40639891600645,121.30891250292544,1966.4123613511103,2024-01-19 22:42:35+00:00,1226.8163001018072,113.66576761482156,38.591767759816776,0 days 00:20:20
24.406406755564923,121.30891469808256,1966.372530196395,2024-01-19 22:42:36+00:00,1227.7169239486948,113.66576761482156,38.631598914532105,0 days 00:20:21
24.40702733333232,121.30930795880732,1962.161469314325,2024-01-19 22:44:16+00:00,1307.477109672931,113.66576761482156,42.84265979660222,0 days 00:22:01
24.407063719974044,121.30937441597725,1961.8744333762163,2024-01-19 22:44:26+00:00,1315.3379303039408,113.66576761482156,43.12969573471082,0 days 00:22:11
24.406872628191785,121.30930184073392,1957.132634606891,2024-01-19 22:44:46+00:00,1337.8465710133153,113.66576761482156,47.871494504036036,0 days 00:22:31
24.40709292637199,121.30956644725164,1952.3397970189155,2024-01-19 22:45:25+00:00,1374.1909353816673,113.66576761482156,52.66433209201159,0 days 00:23:10
