lat,lon,ele,time,cum_dist,cum_up,cum_down,cum_time
24.41349487989273,121.30900515981595,2435.1780514521524,2024-11-25 05:29:06+00:00,11135.621017593721,2520.3781534014793,1987.654480428487,0 days 10:03:28
24.413499640825197,121.30904202958028,2431.381560849957,2024-11-25 05:29:12+00:00,11139.395766559406,2520.3781534014793,1991.4509710306822,0 days 10:03:34
24.413497898080124,121.3090554153564,2430.4531064732,2024-11-25 05:29:18+00:00,11140.766434274996,2520.3781534014793,1992.3794254074394,0 days 10:03:40
24.41349180824922,121.3090715594264,2428.66007846035,2024-11-25 05:29:24+00:00,11142.537761760492,2520.3781534014793,1994.1724534202892,0 days 10:03:46
24.41349285725062,121.30909599208653,2426.7012485656887,2024-11-25 05:29:30+00:00,11145.017165799623,2520.3781534014793,1996.1312833149507,0 days 10:03:52
24.41348664198005,121.30911087411395,2426.417058817111,2024-11-25 05:29:36+00:00,11146.676801982165,2520.3781534014793,1996.4154730635285,0 days 10:03:58
24.41348804896576,121.30913651802682,2425.748382438905,2024-11-25 05:29:42+00:00,11149.280949455928,2520.3781534014793,1997.0841494417343,0 days 10:04:04
24.413479173064783,121.30916233963322,2423.820126584731,2024-11-25 05:29:48+00:00,11152.078679463622,2520.3781534014793,1999.0124052959084,0 days 10:04:10
24.41345938519486,121.30918762239946,2423.0874429205437,2024-11-25 05:29:54+00:00,11155.458078571759,2520.3781534014793,1999.7450889600957,0 days 10:04:16
24.413449578103062,121.30919783981584,2423.3473752569407,2024-11-25 05:30:00+00:00,11156.962919686832,2520.6380857378763,1999.7450889600957,0 days 10:04:22
24.413439392204957,121.3092195533294,2423.571503485553,2024-11-25 05:30:06+00:00,11159.43884755121,2520.8622139664885,1999.7450889600957,0 days 10:04:28
24.41343584313269,121.30923743568415,2423.257167275064,2024-11-25 05:30:12+00:00,11161.294075354697,2520.8622139664885,2000.0594251705845,0 days 10:04:34
24.41342902220816,121.30923341429852,2422.575041271746,2024-11-25 05:30:18+00:00,11162.155881562952,2520.8622139664885,2000.7415511739025,0 days 10:04:40
24.413410178684632,121.30922255901606,2421.289873224683,2024-11-25 05:30:24+00:00,11164.52463209724,2520.8622139664885,2002.0267192209656,0 days 10:04:46
24.413401638157104,121.3091971485364,2421.6140815652907,2024-11-25 05:30:30+00:00,11167.27026394273,2521.186422307096,2002.0267192209656,0 days 10:04:52
24.41339984217206,121.30918099163424,2422.0234837336466,2024-11-25 05:30:36+00:00,11168.920191261734,2521.595824475452,2002.0267192209656,0 days 10:04:58
