lat,lon,ele,time,cum_dist,cum_up,cum_down,cum_time
24.40020817532421,121.30742529289964,1919.2884766031057,2021-12-04 19:49:45+00:00,515.8992518067812,68.49602690525512,41.67777819000344,0 days 00:08:10
24.40027019766354,121.30740346690646,1919.9589303079997,2021-12-04 19:49:51+00:00,523.1494639504735,69.16648061014916,41.67777819000344,0 days 00:08:16
24.4003418115844,121.30738693647348,1920.415757406503,2021-12-04 19:49:57+00:00,531.295757299531,69.62330770865242,41.67777819000344,0 days 00:08:22
24.400399238348992,121.30735626745746,1921.784267367795,2021-12-04 19:50:03+00:00,538.4044792822154,70.99181766994457,41.67777819000344,0 days 00:08:28
24.40047427252097,121.3073383811818,1923.613620588556,2021-12-04 19:50:09+00:00,546.9518316770157,72.82117089070539,41.67777819000344,0 days 00:08:34
24.40051295826056,121.30731538013612,1922.7155781192705,2021-12-04 19:50:15+00:00,551.849084643377,72.82117089070539,42.575820659288865,0 days 00:08:40
24.400569344821218,121.30730951814938,1923.8825936215,2021-12-04 19:50:21+00:00,558.1541050432501,73.98818639293495,42.575820659288865,0 days 00:08:46
24.400598461695783,121.30727173431664,1924.7696281326932,2021-12-04 19:50:27+00:00,563.1718704552775,74.87522090412813,42.575820659288865,0 days 00:08:52
24.400653504948902,121.30726508529516,1925.9701567934824,2021-12-04 19:50:33+00:00,569.3362492586989,76.07574956491726,42.575820659288865,0 days 00:08:58
24.400719007609343,121.30723964729188,1927.6070474758744,2021-12-04 19:50:39+00:00,577.0705903348896,77.71264024730931,42.575820659288865,0 days 00:09:04
24.40073602941103,121.30719601066356,1926.6993929883463,2021-12-04 19:50:45+00:00,581.8830721667807,77.71264024730931,43.483475146817,0 days 00:09:10
24.40077522074571,121.3071568094165,1927.1260664463043,2021-12-04 19:50:51+00:00,587.7845346244193,78.13931370526734,43.483475146817,0 days 00:09:16
24.4008272488072,121.30712705163884,1927.9106246717276,2021-12-04 19:50:56+00:00,594.3148694815636,78.92387193069067,43.483475146817,0 days 00:09:21
24.40089979500356,121.307095748018,1927.9462091466407,2021-12-04 19:51:02+00:00,602.9918534135778,78.95945640560376,43.483475146817,0 days 00:09:27
24.40095551870246,121.30706436876568,1930.1818272927776,2021-12-04 19:51:08+00:00,609.9631337505967,81.19507455174062,43.483475146817,0 days 00:09:33
24.40100287264886,121.30703707941682,1931.1164981555196,2021-12-04 19:51:14+00:00,615.9164195101282,82.12974541448261,43.483475146817,0 days 00:09:39
24.40104478218324,121.30702054134032,1931.9157695136964,2021-12-04 19:51:20+00:00,620.8738951910981,82.92901677265945,43.483475146817,0 days 00:09:45
24.401085611933176,121.30699059391942,1931.7079224530607,2021-12-04 19:51:25+00:00,626.3397549292067,82.92901677265945,43.691322207452686,0 days 00:09:50
24.401100932555924,121.30695285471144,1932.93743461743,2021-12-04 19:51:30+00:00,630.5285439347581,84.15852893702868,43.691322207452686,0 days 00:09:55
24.40115960932799,121.30692175134789,1934.4737681280824,2021-12-04 19:51:35+00:00,637.7816833045435,85.69486244768109,43.691322207452686,0 days 00:10:00
24.401203351840884,121.30691825931898,1934.7268624277783,2021-12-04 19:51:41+00:00,642.6639512084998,85.94795674737702,43.691322207452686,0 days 00:10:06
24.40129358476969,121.30691513933364,1935.3136851573363,2021-12-04 19:51:47+00:00,652.7136593847515,86.534779476935,43.691322207452686,0 days 00:10:12
24.40134245153392,121.30690844312709,1936.5119437063115,2021-12-04 19:51:53+00:00,658.1956997974746,87.73303802591022,43.691322207452686,0 days 00:10:18
24.401388509249838,121.30694049029896,1937.539890076965,2021-12-04 19:51:59+00:00,664.2654981275663,88.7609843965638,43.691322207452686,0 days 00:10:24
24.401454288349036,121.30695061429158,1938.466837644577,2021-12-04 19:52:05+00:00,671.6596033547924,89.68793196417573,43.691322207452686,0 days 00:10:30
24.40152137412279,121.3069435990608,1938.0767840370536,2021-12-04 19:52:11+00:00,679.1613779595882,89.68793196417573,44.08137581497613,0 days 00:10:36
24.401584665503183,121.3069311554444,1939.0967180328444,2021-12-04 19:52:17+00:00,686.3190153781242,90.70786595996651,44.08137581497613,0 days 00:10:42
24.40161427841613,121.30691109057324,1938.552873376757,2021-12-04 19:52:23+00:00,690.1925827907927,90.70786595996651,44.625220471063585,0 days 00:10:48
24.401680540823044,121.30690113201553,1939.566436895169,2021-12-04 19:52:29+00:00,697.6376798063245,91.7214294783787,44.625220471063585,0 days 00:10:54
24.40175522963679,121.30689985218416,1941.278323133476,2021-12-04 19:52:35+00:00,705.9530508077589,93.43331571668568,44.625220471063585,0 days 00:11:00
24.401806981002284,121.30688459744744,1942.334060763009,2021-12-04 19:52:41+00:00,711.9179673085131,94.4890533462185,44.625220471063585,0 days 00:11:06
24.40188015146604,121.30689614545466,1943.2005085535347,2021-12-04 19:52:47+00:00,720.1470019511204,95.35550113674435,44.625220471063585,0 days 00:11:12
24.401927172151552,121.3068761534964,1944.082032875158,2021-12-04 19:52:53+00:00,725.7600098561225,96.2370254583675,44.625220471063585,0 days 00:11:18
24.4019750249168,121.30685371636756,1943.743033034727,2021-12-04 19:52:59+00:00,731.5522740147559,96.2370254583675,44.9642203114945,0 days 00:11:24
24.402041229724706,121.30685156816024,1945.6444286890328,2021-12-04 19:53:04+00:00,738.9254100936414,98.13842111267331,44.9642203114945,0 days 00:11:29
24.402110789173555,121.30688371699766,1946.36161651928,2021-12-04 19:53:10+00:00,747.3266827204588,98.85560894292053,44.9642203114945,0 days 00:11:35
24.40216758940185,121.30691963436657,1946.436030397192,2021-12-04 19:53:16+00:00,754.623139352622,98.93002282083262,44.9642203114945,0 days 00:11:41
24.402220885674268,121.30695161354774,1947.1125457193705,2021-12-04 19:53:23+00:00,761.3840379396269,99.606538143011,44.9642203114945,0 days 00:11:48
24.40226801108501,121.30696113142206,1945.510632908903,2021-12-04 19:53:28+00:00,766.7180341583722,99.606538143011,46.56613312196191,0 days 00:11:53
24.402313299694736,121.30699306112284,1943.9490064335987,2021-12-04 19:53:33+00:00,772.7092319411113,99.606538143011,48.12775959726628,0 days 00:11:58
24.402363476406236,121.30700405162376,1941.9645186290145,2021-12-04 19:53:38+00:00,778.4049403163114,99.606538143011,50.11224740185048,0 days 00:12:03
24.402418527581712,121.30703081590453,1943.953883624636,2021-12-04 19:53:43+00:00,785.1070063998147,101.5959031386326,50.11224740185048,0 days 00:12:08
24.402468276882395,121.30706352625934,1943.5365953976288,2021-12-04 19:53:49+00:00,791.5619638999514,101.5959031386326,50.52953562885773,0 days 00:12:14
24.40252545420905,121.3070635325386,1943.9289784599096,2021-12-04 19:53:55+00:00,797.926943935178,101.98828620091331,50.52953562885773,0 days 00:12:20
24.40258888807281,121.30708385743554,1946.32555296924,2021-12-04 19:54:01+00:00,805.2828670224169,104.38486071024386,50.52953562885773,0 days 00:12:26
24.402652584003096,121.30708765375766,1946.8842620346693,2021-12-04 19:54:07+00:00,812.3839344896352,104.94356977567304,50.52953562885773,0 days 00:12:32
24.40271155755,121.30708831093278,1949.1789328446607,2021-12-04 19:54:13+00:00,818.949207759605,107.23824058566447,50.52953562885773,0 days 00:12:38
24.4027734004775,121.30708860079432,1952.416295595467,2021-12-04 19:54:19+00:00,825.8336251606923,110.47560333647084,50.52953562885773,0 days 00:12:44
24.40283993703966,121.30710081380415,1952.797196944244,2021-12-04 19:54:25+00:00,833.3432394261021,110.85650468524773,50.52953562885773,0 days 00:12:50
24.402944305793,121.3071316291948,1955.7641571071,2021-12-04 19:54:31+00:00,845.3742159106703,113.82346484810364,50.52953562885773,0 days 00:12:56
24.40298033454313,121.30714911738652,1957.083895822987,2021-12-04 19:54:37+00:00,849.7592958406557,115.14320356399071,50.52953562885773,0 days 00:13:02
24.403065822918503,121.30713939847732,1957.134266459383,2021-12-04 19:54:43+00:00,859.3267276465399,115.19357420038682,50.52953562885773,0 days 00:13:08
24.403145478943436,121.30715857123306,1956.7191423075276,2021-12-04 19:54:49+00:00,868.4045510987909,115.19357420038682,50.94465978071321,0 days 00:13:14
24.40317771125809,121.307168452241,1956.93568870984,2021-12-04 19:54:55+00:00,872.1298488459427,115.41012060269918,50.94465978071321,0 days 00:13:20
24.403262252318523,121.30717613940192,1957.1906226081771,2021-12-04 19:55:01+00:00,881.5731687394342,115.66505450103637,50.94465978071321,0 days 00:13:26
24.403321781801573,121.3071915005901,1958.139478975907,2021-12-04 19:55:07+00:00,888.38049950927,116.6139108687662,50.94465978071321,0 days 00:13:32
24.403440338863952,121.3072083559223,1959.3114465242247,2021-12-04 19:55:13+00:00,901.6884240114528,117.78587841708395,50.94465978071321,0 days 00:13:38
24.403454175516632,121.30721118771896,1959.2983966162428,2021-12-04 19:55:19+00:00,903.2552433020636,117.78587841708395,50.957709688695104,0 days 00:13:44
24.403523217234767,121.30719164648832,1961.1884025512263,2021-12-04 19:55:25+00:00,911.1921599799505,119.67588435206744,50.957709688695104,0 days 00:13:50
24.403583505368125,121.3072154350683,1962.822479829192,2021-12-04 19:55:30+00:00,918.3235557936011,121.30996163003306,50.957709688695104,0 days 00:13:55
24.403646248366627,121.30721100812636,1962.5852702977136,2021-12-04 19:55:35+00:00,925.3225092310653,121.30996163003306,51.19491922017346,0 days 00:14:00
24.40369504900787,121.30718934942448,1963.6604872196915,2021-12-04 19:55:40+00:00,931.1819239688605,122.38517855201098,51.19491922017346,0 days 00:14:05
24.40378319647661,121.30721499649896,1965.055544735864,2021-12-04 19:55:45+00:00,941.3331019569109,123.78023606818351,51.19491922017346,0 days 00:14:10
24.40383370586444,121.3072405002848,1965.5956135494637,2021-12-04 19:55:51+00:00,947.5217403762374,124.32030488178316,51.19491922017346,0 days 00:14:16
24.40384717405876,121.30725692771028,1967.172120592557,2021-12-04 19:55:57+00:00,949.7625261806694,125.89681192487637,51.19491922017346,0 days 00:14:22
24.40392395119852,121.30725914561104,1968.731904959306,2021-12-04 19:56:03+00:00,958.3123142250472,127.45659629162537,51.19491922017346,0 days 00:14:28
24.403961820553217,121.30726276148454,1971.3517009401692,2021-12-04 19:56:09+00:00,962.5438371625792,130.07639227248865,51.19491922017346,0 days 00:14:34
24.404052765071512,121.30729256616053,1970.942255671136,2021-12-04 19:56:15+00:00,973.1090265912114,130.07639227248865,51.604364489206546,0 days 00:14:40
24.40409062281567,121.30730964771315,1970.9239702560008,2021-12-04 19:56:21+00:00,977.6652372823822,130.07639227248865,51.62264990434187,0 days 00:14:46
24.404165825344023,121.30726106070664,1971.7033679988235,2021-12-04 19:56:27+00:00,987.3782655206968,130.8557900153114,51.62264990434187,0 days 00:14:52
24.404225818990398,121.3072994087503,1972.063164917752,2021-12-04 19:56:33+00:00,995.1058046053014,131.2155869342398,51.62264990434187,0 days 00:14:58
24.404329315304164,121.30732056438232,1973.234445235692,2021-12-04 19:56:39+00:00,1006.8249215691552,132.38686725217985,51.62264990434187,0 days 00:15:04
24.404385314394336,121.3073236428139,1973.897931586951,2021-12-04 19:56:45+00:00,1013.0665467539555,133.0503536034389,51.62264990434187,0 days 00:15:10
24.40444887244854,121.30735227248272,1973.8277621520683,2021-12-04 19:56:51+00:00,1020.7139615204069,133.0503536034389,51.69281933922457,0 days 00:15:16
24.404501700129185,121.30737441458255,1974.7258319687096,2021-12-04 19:56:57+00:00,1027.008553860449,133.9484234200802,51.69281933922457,0 days 00:15:22
24.4045830405699,121.30739935740245,1974.7273975210264,2021-12-04 19:57:03+00:00,1036.409791326284,133.94998897239702,51.69281933922457,0 days 00:15:28
24.40463538172809,121.3073916526274,1975.614586370997,2021-12-04 19:57:09+00:00,1042.2885267499914,134.8371778223675,51.69281933922457,0 days 00:15:34
24.40473270644225,121.30741248285256,1975.588967399672,2021-12-04 19:57:15+00:00,1053.3265795240302,134.8371778223675,51.71843831054957,0 days 00:15:40
24.404784078488603,121.30743038984204,1975.971155827865,2021-12-04 19:57:21+00:00,1059.3265158417134,135.2193662505606,51.71843831054957,0 days 00:15:46
24.40484105619128,121.30745359411618,1977.8455159869045,2021-12-04 19:57:26+00:00,1066.0914163684388,137.0937264096001,51.71843831054957,0 days 00:15:51
24.40490268688573,121.3074756952405,1978.753449681215,2021-12-04 19:57:32+00:00,1073.3087073417837,138.00166010391058,51.71843831054957,0 days 00:15:57
24.40495086117101,121.30745487635193,1981.6221660804003,2021-12-04 19:57:38+00:00,1079.0718087739044,140.87037650309594,51.71843831054957,0 days 00:16:03
24.404992093165298,121.3075039314603,1981.860729272477,2021-12-04 19:57:43+00:00,1085.839166124371,141.1089396951727,51.71843831054957,0 days 00:16:08
24.40503976277248,121.30752082109828,1983.105674739927,2021-12-04 19:57:48+00:00,1091.4151219501096,142.35388516262265,51.71843831054957,0 days 00:16:13
24.405151461441665,121.30751800633108,1983.851812183857,2021-12-04 19:57:53+00:00,1103.8526913846526,143.10002260655256,51.71843831054957,0 days 00:16:18
24.40520667060756,121.30756125876464,1983.3643643930557,2021-12-04 19:57:59+00:00,1111.402321938638,143.10002260655256,52.20588610135087,0 days 00:16:24
24.405284021469534,121.30763560123508,1983.447669875808,2021-12-04 19:58:05+00:00,1122.8452382315197,143.18332808930495,52.20588610135087,0 days 00:16:30
24.405226643038187,121.3076701925318,1979.2846781406552,2021-12-04 19:58:11+00:00,1130.1318620353832,143.18332808930495,56.36887783650377,0 days 00:16:36
24.405227614653374,121.30775525719424,1975.934275557287,2021-12-04 19:58:17+00:00,1138.7558096493347,143.18332808930495,59.71928041987189,0 days 00:16:42
24.405240706745424,121.3078471740899,1975.8418016666544,2021-12-04 19:58:23+00:00,1148.1869987417513,143.18332808930495,59.81175431050451,0 days 00:16:48
24.40527186800222,121.30789543588789,1972.3072822541,2021-12-04 19:58:29+00:00,1154.1844238759793,143.18332808930495,63.34627372305886,0 days 00:16:54
24.40529667006172,121.30792455804028,1969.9513364350423,2021-12-04 19:58:35+00:00,1158.226505600374,143.18332808930495,65.70221954211661,0 days 00:17:00
24.405341369150666,121.3079641887219,1969.0477345092224,2021-12-04 19:58:41+00:00,1164.6217985646433,143.18332808930495,66.6058214679365,0 days 00:17:06
24.40541867521298,121.30802191910284,1967.681546353735,2021-12-04 19:58:47+00:00,1175.0288965216903,143.18332808930495,67.9720096234239,0 days 00:17:12
24.405431343481865,121.30809656254304,1966.481977855787,2021-12-04 19:58:53+00:00,1182.7260132267318,143.18332808930495,69.17157812137202,0 days 00:17:18
24.405451163949134,121.3081920673218,1965.1213375367224,2021-12-04 19:58:59+00:00,1192.6558491935577,143.18332808930495,70.53221844043651,0 days 00:17:24
24.405449196715647,121.30825304854868,1964.666268773377,2021-12-04 19:59:05+00:00,1198.8415725487087,143.18332808930495,70.98728720378199,0 days 00:17:30
24.405457840327625,121.30832543380671,1962.1294859275224,2021-12-04 19:59:11+00:00,1206.242295452236,143.18332808930495,73.52407004963652,0 days 00:17:36
24.40545420071128,121.30841426322776,1957.8580041695384,2021-12-04 19:59:17+00:00,1215.2563039645477,143.18332808930495,77.79555180762054,0 days 00:17:42
24.405464755588344,121.30848120017242,1956.4003874529155,2021-12-04 19:59:23+00:00,1222.1428730745918,143.18332808930495,79.25316852424339,0 days 00:17:48
24.405490491872392,121.30856546926644,1955.11772477068,2021-12-04 19:59:29+00:00,1231.1530940523796,143.18332808930495,80.53583120647886,0 days 00:17:54
24.405538767452335,121.30864655895552,1957.440576438792,2021-12-04 19:59:35+00:00,1240.9741700029663,145.50617975741693,80.53583120647886,0 days 00:18:00
24.40558523840022,121.30870506691382,1957.249856268056,2021-12-04 19:59:41+00:00,1248.844341443833,145.50617975741693,80.72655137721495,0 days 00:18:06
24.405603567582457,121.308763808482,1954.956433434971,2021-12-04 19:59:46+00:00,1255.1390114996682,145.50617975741693,83.0199742103,0 days 00:18:11
24.405647264913554,121.30880584170572,1954.8832126632333,2021-12-04 19:59:51+00:00,1261.6057413654999,145.50617975741693,83.09319498203763,0 days 00:18:16
24.405673954645557,121.30874518768296,1955.6484464481475,2021-12-04 19:59:57+00:00,1268.434616215868,146.27141354233117,83.09319498203763,0 days 00:18:22
24.40569765370149,121.30871167308445,1955.666775237769,2021-12-04 20:00:03+00:00,1272.7361006153135,146.28974233195254,83.09319498203763,0 days 00:18:28
24.4057635596291,121.30869133299188,1957.613146752119,2021-12-04 20:00:09+00:00,1280.3569901968806,148.23611384630271,83.09319498203763,0 days 00:18:34
24.40581140198104,121.30865853523946,1958.31302001141,2021-12-04 20:00:15+00:00,1286.6354074421522,148.93598710559354,83.09319498203763,0 days 00:18:40
24.40586938862203,121.30866241662916,1957.9070610906929,2021-12-04 20:00:21+00:00,1293.1024610070187,148.93598710559354,83.49915390275464,0 days 00:18:46
24.405886316210356,121.3086624804572,1955.590877135284,2021-12-04 20:00:27+00:00,1294.9868512482694,148.93598710559354,85.8153378581635,0 days 00:18:52
24.405893456099648,121.3086661695543,1956.7194943446664,2021-12-04 20:00:33+00:00,1295.8652491572348,150.0646043149759,85.8153378581635,0 days 00:18:58
24.40587996717747,121.30866473402682,1956.658268334344,2021-12-04 20:00:39+00:00,1297.3738710277796,150.0646043149759,85.87656386848585,0 days 00:19:04
24.40589328800604,121.30865770538288,1958.198812094517,2021-12-04 20:00:45+00:00,1299.019042814647,151.60514807514892,85.87656386848585,0 days 00:19:10
24.4059635245314,121.30867970846668,1959.1797435246408,2021-12-04 20:00:51+00:00,1307.149707462556,152.58607950527266,85.87656386848585,0 days 00:19:16
24.406033694272555,121.30872152570802,1962.2491519032048,2021-12-04 20:00:57+00:00,1316.0371401121045,155.6554878838367,85.87656386848585,0 days 00:19:22
24.40609215492438,121.30872507967948,1962.0305352946743,2021-12-04 20:01:03+00:00,1322.5549446699413,155.6554878838367,86.09518047701636,0 days 00:19:28
24.40614803934343,121.30876673845212,1967.2937903525308,2021-12-04 20:01:09+00:00,1330.0739641308053,160.91874294169315,86.09518047701636,0 days 00:19:34
24.406230330415838,121.30881691849478,1967.7248356696216,2021-12-04 20:01:15+00:00,1340.552207932767,161.34978825878397,86.09518047701636,0 days 00:19:40
24.40627070707604,121.30882842002669,1967.3562907390296,2021-12-04 20:01:21+00:00,1345.1956984577728,161.34978825878397,86.46372540760831,0 days 00:19:46
24.406325430227785,121.30885145301151,1965.7932917745784,2021-12-04 20:01:27+00:00,1351.7196223117967,161.34978825878397,88.02672437205956,0 days 00:19:52
24.406381374611936,121.3088605604313,1967.4320085942743,2021-12-04 20:01:33+00:00,1358.0154127482838,162.98850507847988,88.02672437205956,0 days 00:19:58
24.406433214648384,121.3089098926728,1966.7201239829883,2021-12-04 20:01:39+00:00,1365.6516207347192,162.98850507847988,88.73860898334556,0 days 00:20:04
24.40650032576904,121.30893553513114,1966.9066814146936,2021-12-04 20:01:45+00:00,1373.561743285225,163.17506251018517,88.73860898334556,0 days 00:20:10
24.406547266737384,121.30896003397876,1969.2654494578017,2021-12-04 20:01:50+00:00,1379.347353763849,165.53383055329323,88.73860898334556,0 days 00:20:15
24.406586495674304,121.30896203290284,1970.2972332425416,2021-12-04 20:01:55+00:00,1383.719017807096,166.56561433803313,88.73860898334556,0 days 00:20:20
24.40665168509492,121.308997725405,1971.213318229653,2021-12-04 20:02:01+00:00,1391.8278965864436,167.48169932514452,88.73860898334556,0 days 00:20:26
24.406709578460777,121.30908013125016,1971.6877605179325,2021-12-04 20:02:07+00:00,1402.3785995810194,167.95614161342405,88.73860898334556,0 days 00:20:32
24.406772926810056,121.30911686758908,1971.093033208512,2021-12-04 20:02:13+00:00,1410.3534506227866,167.95614161342405,89.33333629276603,0 days 00:20:38
24.406823775752237,121.30914954492032,1969.151811924763,2021-12-04 20:02:19+00:00,1416.91198488462,167.95614161342405,91.27455757651501,0 days 00:20:44
24.406864893964496,121.30919573891656,1967.0443164976316,2021-12-04 20:02:25+00:00,1423.4602527954978,167.95614161342405,93.38205300364643,0 days 00:20:50
24.406912172965587,121.3092284009096,1963.3704874543475,2021-12-04 20:02:31+00:00,1429.6782069423807,167.95614161342405,97.05588204693049,0 days 00:20:56
24.40697118869212,121.3092312226322,1965.946696977131,2021-12-04 20:02:37+00:00,1436.2540618514229,170.53235113620758,97.05588204693049,0 days 00:21:02
24.40703105408582,121.30925637264518,1964.2438348159196,2021-12-04 20:02:43+00:00,1443.3893064913389,170.53235113620758,98.75874420814193,0 days 00:21:08
24.407053484974902,121.30931824155851,1964.3834753483532,2021-12-04 20:02:49+00:00,1450.139857544769,170.6719916686411,98.75874420814193,0 days 00:21:14
24.407061673002715,121.30934124331957,1964.856551210396,2021-12-04 20:02:55+00:00,1452.643407733751,171.14506753068395,98.75874420814193,0 days 00:21:20
24.407010086854346,121.3093273651018,1960.679244922474,2021-12-04 20:03:01+00:00,1458.555798102526,171.14506753068395,102.9360504960639,0 days 00:21:26
24.406953129878566,121.3092928271946,1959.283846817911,2021-12-04 20:03:07+00:00,1465.7986897361982,171.14506753068395,104.33144860062703,0 days 00:21:32
24.40691330931768,121.30927340960642,1959.2193408459425,2021-12-04 20:03:13+00:00,1470.648897330761,171.14506753068395,104.39595457259543,0 days 00:21:38
24.406898272265035,121.30925851193273,1957.948651181534,2021-12-04 20:03:19+00:00,1472.9033902434182,171.14506753068395,105.666644237004,0 days 00:21:44
24.40691549470767,121.3093261414586,1957.135524909012,2021-12-04 20:03:25+00:00,1480.0221413906927,171.14506753068395,106.4797705095259,0 days 00:21:50
24.406965967154,121.30933879729024,1957.736664648168,2021-12-04 20:03:31+00:00,1485.78534609657,171.74620726983994,106.4797705095259,0 days 00:21:56
24.40699598250293,121.30936343361554,1957.469376605004,2021-12-04 20:03:37+00:00,1489.9568543515256,171.74620726983994,106.74705855268985,0 days 00:22:02
24.406958989139294,121.30936688774636,1954.4138330360877,2021-12-04 20:03:43+00:00,1494.089814989481,171.74620726983994,109.80260212160624,0 days 00:22:08
24.406915049720944,121.3093471333342,1951.7547747939825,2021-12-04 20:03:49+00:00,1499.375203440115,171.74620726983994,112.46166036371142,0 days 00:22:14
24.40693548427483,121.30936609538962,1952.5726742763072,2021-12-04 20:03:54+00:00,1502.353376724621,172.56410675216466,112.46166036371142,0 days 00:22:19
24.40699986268205,121.30940680656832,1956.668519950472,2021-12-04 20:03:59+00:00,1510.6233242118947,176.65995242632948,112.46166036371142,0 days 00:22:24
24.40703989615371,121.3094539731158,1959.1272279899567,2021-12-04 20:04:04+00:00,1517.159527126252,179.11866046581417,112.46166036371142,0 days 00:22:29
24.407084452059895,121.30951400117132,1961.426804373972,2021-12-04 20:04:09+00:00,1525.010017129834,181.41823684982933,112.46166036371142,0 days 00:22:34
24.407127263695987,121.309578001049,1965.584154015407,2021-12-04 20:04:15+00:00,1533.0601057898616,185.5755864912644,112.46166036371142,0 days 00:22:40
24.40717870496053,121.30964543348588,1969.440656493418,2021-12-04 20:04:21+00:00,1541.9774685548005,189.43208896927536,112.46166036371142,0 days 00:22:46
24.407215668487865,121.30959285562432,1968.3486367892476,2021-12-04 20:04:27+00:00,1548.7109095486833,189.43208896927536,113.55368006788171,0 days 00:22:52
24.40724316921852,121.30961060399486,1972.2966371225195,2021-12-04 20:04:33+00:00,1552.2618390999617,193.38008930254728,113.55368006788171,0 days 00:22:58
24.40731370718992,121.30958779627925,1976.8239796487612,2021-12-04 20:04:39+00:00,1560.4474357694855,197.90743182878896,113.55368006788171,0 days 00:23:04
24.407349866497047,121.30956143168326,1981.1319299535824,2021-12-04 20:04:45+00:00,1565.2791590025674,202.2153821336101,113.55368006788171,0 days 00:23:10
24.407393992732445,121.3096125437015,1982.861138875596,2021-12-04 20:04:51+00:00,1572.418828202155,203.94459105562373,113.55368006788171,0 days 00:23:16
24.40741544384447,121.30966686805358,1982.1058472516013,2021-12-04 20:04:57+00:00,1578.4212080288128,203.94459105562373,114.30897169187642,0 days 00:23:22
24.40738142287589,121.3096610546658,1982.6642472334208,2021-12-04 20:05:03+00:00,1582.2539980170916,204.50299103744328,114.30897169187642,0 days 00:23:28
24.407318410517505,121.30971021435818,1981.110424168408,2021-12-04 20:05:09+00:00,1590.8585234820723,204.50299103744328,115.86279475688934,0 days 00:23:34
24.40722490675191,121.30977538501448,1980.370218838565,2021-12-04 20:05:15+00:00,1603.1869073982057,204.50299103744328,116.60300008673221,0 days 00:23:40
24.40732928760773,121.30969673997444,1981.655937578529,2021-12-04 20:05:21+00:00,1617.2785878986583,205.78870977740712,116.60300008673221,0 days 00:23:46
24.407342960202456,121.30965745015416,1981.398635232821,2021-12-04 20:05:27+00:00,1621.542365167277,205.78870977740712,116.86030243244,0 days 00:23:52
