lat,lon,ele,time
24.3971,121.307156,1902.856776,2021-04-16 21:14:57+00:00
24.397064,121.307117,1897.073794,2021-04-16 21:15:03+00:00
24.397053,121.307095,1899.193784,2021-04-16 21:15:09+00:00
24.397066,121.307107,1900.156186,2021-04-16 21:15:15+00:00
24.397046,121.307107,1900.369533,2021-04-16 21:15:21+00:00
24.397043,121.307112,1900.900187,2021-04-16 21:15:27+00:00
24.396985,121.307163,1900.472986,2021-04-16 21:15:33+00:00
24.396987,121.3072,1900.208886,2021-04-16 21:15:39+00:00
24.396994,121.307188,1899.386428,2021-04-16 21:15:45+00:00
24.396997,121.307234,1899.592235,2021-04-16 21:15:51+00:00
24.396966,121.307303,1899.16429,2021-04-16 21:15:57+00:00
24.396922,121.307347,1899.057969,2021-04-16 21:16:03+00:00
24.396873,121.307452,1897.747792,2021-04-16 21:16:09+00:00
24.396923,121.307554,1895.875972,2021-04-16 21:16:15+00:00
24.396985,121.307668,1895.733375,2021-04-16 21:16:20+00:00
24.397014,121.307711,1895.061341,2021-04-16 21:16:25+00:00
24.397048,121.307791,1895.289507,2021-04-16 21:16:30+00:00
24.397067,121.307862,1893.82776,2021-04-16 21:16:35+00:00
24.397068,121.307901,1893.316427,2021-04-16 21:16:40+00:00
24.397065,121.307978,1891.154576,2021-04-16 21:16:46+00:00
24.397113,121.308017,1889.821336,2021-04-16 21:16:52+00:00
24.397128,121.308002,1890.007978,2021-04-16 21:16:58+00:00
24.397194,121.308051,1889.017656,2021-04-16 21:17:04+00:00
24.397259,121.308051,1888.28198,2021-04-16 21:17:10+00:00
24.397349,121.308034,1888.316619,2021-04-16 21:17:16+00:00
24.397455,121.308035,1888.16917,2021-04-16 21:17:22+00:00
24.397549,121.308037,1888.413214,2021-04-16 21:17:28+00:00
24.397625,121.308003,1889.265726,2021-04-16 21:17:34+00:00
24.397641,121.307902,1888.572901,2021-04-16 21:17:40+00:00
24.397713,121.307821,1888.358422,2021-04-16 21:17:46+00:00
24.397743,121.307779,1889.760927,2021-04-16 21:17:52+00:00
24.397876,121.307759,1890.028204,2021-04-16 21:17:58+00:00
24.397965,121.307813,1890.39791,2021-04-16 21:18:04+00:00
24.397959,121.307814,1888.719784,2021-04-16 21:18:10+00:00
24.397957,121.307803,1889.061387,2021-04-16 21:18:16+00:00
24.397955,121.307832,1889.064461,2021-04-16 21:18:22+00:00
24.397949,121.307862,1888.822286,2021-04-16 21:18:28+00:00
24.398055,121.307875,1889.088095,2021-04-16 21:18:34+00:00
24.398136,121.307889,1890.786908,2021-04-16 21:18:40+00:00
24.398201,121.307911,1892.75375,2021-04-16 21:18:46+00:00
