lat,lon,ele,time
24.39572796007439,121.30646124321517,1905.7588786976412,2022-04-30 19:26:36+00:00
24.395725963492573,121.30644268871977,1905.8453384879977,2022-04-30 19:26:42+00:00
24.395715768138917,121.30646186996901,1905.9766288716346,2022-04-30 19:26:48+00:00
24.39572758149684,121.30644002603648,1904.974287679419,2022-04-30 19:26:54+00:00
24.395727679747655,121.30641430007687,1904.79319473356,2022-04-30 19:26:59+00:00
24.395730564942276,121.30639167671907,1905.4122347822413,2022-04-30 19:27:04+00:00
24.39579115652587,121.30637430684313,1907.098536751233,2022-04-30 19:27:09+00:00
24.395831766129334,121.30635169075852,1907.4375973679125,2022-04-30 19:27:14+00:00
24.395888915648193,121.30633658868034,1908.9381397655234,2022-04-30 19:27:19+00:00
24.395931320503188,121.30633671085461,1910.1980668250471,2022-04-30 19:27:24+00:00
24.395963803483816,121.30631086711674,1910.8829013295472,2022-04-30 19:27:29+00:00
24.395984725910353,121.30629920392929,1910.952716534026,2022-04-30 19:27:34+00:00
24.39601032768796,121.306319201678,1910.702826006338,2022-04-30 19:27:39+00:00
24.396052779718715,121.30633417083763,1909.5880387537181,2022-04-30 19:27:44+00:00
24.39608141795801,121.30635474656687,1908.8516678828746,2022-04-30 19:27:49+00:00
24.396129557136632,121.30636597042697,1908.8411889048293,2022-04-30 19:27:54+00:00
24.396172275389123,121.30637092270213,1908.0279905395582,2022-04-30 19:27:59+00:00
24.396219968813163,121.30638857951487,1907.392329688184,2022-04-30 19:28:04+00:00
24.39626147984504,121.30638405937236,1907.5062715616077,2022-04-30 19:28:09+00:00
24.39630686067981,121.3063930965678,1906.9818974332884,2022-04-30 19:28:14+00:00
24.396357316133635,121.30639576187173,1906.4051227783784,2022-04-30 19:28:19+00:00
24.396413362712718,121.30640867550687,1905.742691856809,2022-04-30 19:28:24+00:00
24.396471388114765,121.30641634827991,1905.482009837404,2022-04-30 19:28:29+00:00
24.3965303122539,121.30641824821753,1905.7630752045661,2022-04-30 19:28:34+00:00
24.39657719844013,121.30643435030854,1905.248027666472,2022-04-30 19:28:39+00:00
24.396630853399827,121.30645175168702,1904.3069997737184,2022-04-30 19:28:45+00:00
24.39670101825705,121.30648001398652,1903.8689975515008,2022-04-30 19:28:51+00:00
24.396749321911862,121.30652960427712,1903.3151840027422,2022-04-30 19:28:57+00:00
24.39679706412923,121.30656334631685,1903.4157364144921,2022-04-30 19:29:02+00:00
24.396840334993215,121.30661619263647,1902.4741690913215,2022-04-30 19:29:07+00:00
24.396884227547638,121.30666856340574,1902.5281405039132,2022-04-30 19:29:12+00:00
24.39692961058356,121.30671769920009,1901.8751390073448,2022-04-30 19:29:17+00:00
24.396976718671905,121.3067424314248,1900.9250820223242,2022-04-30 19:29:22+00:00
24.397011026053438,121.30677452293259,1901.1945406468585,2022-04-30 19:29:27+00:00
24.397048726101755,121.30681680628017,1900.5833724522963,2022-04-30 19:29:32+00:00
24.397106299463594,121.30684620460909,1899.595147416927,2022-04-30 19:29:37+00:00
24.397146734470017,121.3068996852168,1899.171032967046,2022-04-30 19:29:42+00:00
24.397171673360262,121.3069567052473,1899.0679347738624,2022-04-30 19:29:47+00:00
24.397170982830595,121.30700511173724,1898.6369993165135,2022-04-30 19:29:52+00:00
24.397139007701202,121.30704898277442,1898.404082630761,2022-04-30 19:29:57+00:00
24.39710116313717,121.30709661043325,1897.9395169988275,2022-04-30 19:30:02+00:00
24.397057410305408,121.30714738047301,1897.2961221178994,2022-04-30 19:30:07+00:00
24.397010270695763,121.30719867043823,1896.6177182206884,2022-04-30 19:30:12+00:00
24.396966619868344,121.30724767705792,1898.0772093404084,2022-04-30 19:30:17+00:00
24.39695013725582,121.30728226681855,1897.8999696476385,2022-04-30 19:30:22+00:00
24.39690127145677,121.30732748170908,1898.2070799209177,2022-04-30 19:30:27+00:00
24.396897496508274,121.3073887317142,1898.0407495703548,2022-04-30 19:30:32+00:00
24.396899108300957,121.30743938841518,1897.4802061291412,2022-04-30 19:30:37+00:00
24.396907650222612,121.30749765885601,1897.2175633404404,2022-04-30 19:30:42+00:00
24.396918866832564,121.30751872993073,1895.8015702692792,2022-04-30 19:30:47+00:00
24.39694589142839,121.30759955607002,1895.3960640234873,2022-04-30 19:30:53+00:00
24.396963346239005,121.30766448188926,1895.2191531080753,2022-04-30 19:30:59+00:00
24.39697392088549,121.30772859980132,1895.4920132011175,2022-04-30 19:31:05+00:00
24.396993210481643,121.30779987065311,1894.7596954256296,2022-04-30 19:31:11+00:00
24.397014938845732,121.3078598373565,1894.2970135677606,2022-04-30 19:31:17+00:00
24.397047100302267,121.30790716274576,1893.6115188105032,2022-04-30 19:31:22+00:00
24.397080007938637,121.30796113718561,1892.8617191016674,2022-04-30 19:31:27+00:00
24.3971217485758,121.30797980631874,1892.0701255360618,2022-04-30 19:31:32+00:00
24.397171189210336,121.30797818425712,1890.3112087920308,2022-04-30 19:31:37+00:00
24.397215952895543,121.30797583751796,1890.5573237268254,2022-04-30 19:31:42+00:00
24.397282734886847,121.30796988293429,1889.2165397359058,2022-04-30 19:31:47+00:00
24.397340801324606,121.3079583611014,1889.8930521039292,2022-04-30 19:31:52+00:00
24.397390540046526,121.30795248697267,1889.2541679926217,2022-04-30 19:31:57+00:00
24.397449918234678,121.30793262290199,1889.0843785367906,2022-04-30 19:32:02+00:00
24.397513626012746,121.30791180558269,1889.6034081242979,2022-04-30 19:32:07+00:00
24.397560265599832,121.30787133861308,1889.8582061370835,2022-04-30 19:32:12+00:00
